UsageClass,CheckoutType,MaterialType,CheckoutYear,CheckoutMonth,Checkouts,Title,ISBN,Creator,Subjects,Publisher,PublicationYear
Digital,OverDrive,AUDIOBOOK,2022,5,80,Normal People: A Novel (unabridged),9.78E+12,Sally Rooney,"Fiction, Literature",Books on Tape,2019
Digital,OverDrive,AUDIOBOOK,2022,6,89,Normal People: A Novel (unabridged),9.78E+12,Sally Rooney,"Fiction, Literature",Books on Tape,2019
Digital,OverDrive,EBOOK,2022,6,70,Normal People: A Novel,9.78E+12,Sally Rooney,"Fiction, Literature","Random House, Inc.",2019
Physical,Horizon,BOOK,2022,6,36,Normal people : a novel / Sally Rooney.,"1984822179, 9781984822178","Rooney, Sally","First loves Fiction, Social classes Fiction, Man woman relationships Fiction, College students Fiction, Dublin Ireland Fiction, Bildungsromans","Hogarth,",[2019]
Digital,OverDrive,AUDIOBOOK,2022,7,76,Normal People: A Novel (unabridged),9.78E+12,Sally Rooney,"Fiction, Literature",Books on Tape,2019
Digital,OverDrive,EBOOK,2022,7,47,Normal People: A Novel,9.78E+12,Sally Rooney,"Fiction, Literature","Random House, Inc.",2019
Physical,Horizon,BOOK,2022,7,33,Normal people : a novel / Sally Rooney.,"1984822179, 9781984822178","Rooney, Sally","First loves Fiction, Social classes Fiction, Man woman relationships Fiction, College students Fiction, Dublin Ireland Fiction, Bildungsromans","Hogarth,",[2019]
Digital,OverDrive,AUDIOBOOK,2022,8,77,Normal People: A Novel (unabridged),9.78E+12,Sally Rooney,"Fiction, Literature",Books on Tape,2019
Physical,Horizon,BOOK,2022,8,27,Normal people : a novel / Sally Rooney.,"1984822179, 9781984822178","Rooney, Sally","First loves Fiction, Social classes Fiction, Man woman relationships Fiction, College students Fiction, Dublin Ireland Fiction, Bildungsromans","Hogarth,",[2019]
Digital,OverDrive,EBOOK,2022,8,63,Normal People: A Novel,9.78E+12,Sally Rooney,"Fiction, Literature","Random House, Inc.",2019
Physical,Horizon,BOOK,2022,9,31,Normal people : a novel / Sally Rooney.,"1984822179, 9781984822178","Rooney, Sally","First loves Fiction, Social classes Fiction, Man woman relationships Fiction, College students Fiction, Dublin Ireland Fiction, Bildungsromans","Hogarth,",[2019]
Digital,OverDrive,AUDIOBOOK,2022,9,90,Normal People: A Novel (unabridged),9.78E+12,Sally Rooney,"Fiction, Literature",Books on Tape,2019
Digital,OverDrive,EBOOK,2022,9,33,Normal People: A Novel,9.78E+12,Sally Rooney,"Fiction, Literature","Random House, Inc.",2019
Physical,Horizon,BOOK,2022,10,22,Normal people : a novel / Sally Rooney.,"1984822179, 9781984822178","Rooney, Sally","First loves Fiction, Social classes Fiction, Man woman relationships Fiction, College students Fiction, Dublin Ireland Fiction, Bildungsromans","Hogarth,",[2019]
Digital,OverDrive,EBOOK,2022,10,29,Normal People: A Novel,9.78E+12,Sally Rooney,"Fiction, Literature","Random House, Inc.",2019
Digital,OverDrive,AUDIOBOOK,2022,10,81,Normal People: A Novel (unabridged),9.78E+12,Sally Rooney,"Fiction, Literature",Books on Tape,2019
Digital,OverDrive,AUDIOBOOK,2022,11,70,Normal People: A Novel (unabridged),9.78E+12,Sally Rooney,"Fiction, Literature",Books on Tape,2019
Digital,OverDrive,EBOOK,2022,11,35,Normal People: A Novel,9.78E+12,Sally Rooney,"Fiction, Literature","Random House, Inc.",2019
Physical,Horizon,BOOK,2022,11,24,Normal people : a novel / Sally Rooney.,"1984822179, 9781984822178","Rooney, Sally","First loves Fiction, Social classes Fiction, Man woman relationships Fiction, College students Fiction, Dublin Ireland Fiction, Bildungsromans","Hogarth,",[2019]
Physical,Horizon,BOOK,2022,12,20,Normal people : a novel / Sally Rooney.,"1984822179, 9781984822178","Rooney, Sally","First loves Fiction, Social classes Fiction, Man woman relationships Fiction, College students Fiction, Dublin Ireland Fiction, Bildungsromans","Hogarth,",[2019]
Digital,OverDrive,EBOOK,2022,12,34,Normal People: A Novel,9.78E+12,Sally Rooney,"Fiction, Literature","Random House, Inc.",2019
Digital,OverDrive,AUDIOBOOK,2022,12,101,Normal People: A Novel (unabridged),9.78E+12,Sally Rooney,"Fiction, Literature",Books on Tape,2019
Digital,OverDrive,AUDIOBOOK,2023,1,82,Normal People: A Novel (unabridged),9.78E+12,Sally Rooney,"Fiction, Literature",Books on Tape,2019
Digital,OverDrive,EBOOK,2023,1,39,Normal People: A Novel,9.78E+12,Sally Rooney,"Fiction, Literature","Random House, Inc.",2019
Physical,Horizon,BOOK,2023,1,30,Normal people : a novel / Sally Rooney.,"1984822179, 9781984822178","Rooney, Sally","First loves Fiction, Social classes Fiction, Man woman relationships Fiction, College students Fiction, Dublin Ireland Fiction, Bildungsromans","Hogarth,",[2019]
